id;country_id;province_id;city_name
2155;161;15;Budzyń
2156;161;15;Margonin
2157;161;15;Szamocin
2158;161;15;Czarnków
2159;161;15;Drawsko
2160;161;15;Krzyż Wielkopolski
2161;161;15;Lubasz
2162;161;15;Połajewo
2163;161;15;Trzcianka
2164;161;15;Wieleń
2165;161;15;Piła
2166;161;15;Białośliwie
2167;161;15;Kaczory
2168;161;15;Łobżenica
2169;161;15;Miasteczko Krajeńskie
2170;161;15;Szydłowo
2171;161;15;Ujście
2172;161;15;Wyrzysk
2173;161;15;Wysoka
2174;161;15;Wągrowiec
2175;161;15;Damasławek
2176;161;15;Gołańcz
2177;161;15;Mieścisko
2178;161;15;Skoki
2179;161;15;Wapno
2180;161;15;Złotów
2181;161;15;Jastrowie
2182;161;15;Krajenka
2183;161;15;Lipka
2184;161;15;Okonek
2185;161;15;Tarnówka
2186;161;15;Zakrzewo
2187;161;15;Oborniki
2188;161;15;Rogoźno
2189;161;15;Ryczywół
2190;161;15;Luboń
2191;161;15;Puszczykowo
2192;161;15;Buk
2193;161;15;Czerwonak
2194;161;15;Dopiewo
2195;161;15;Kleszczewo
2196;161;15;Komorniki
2197;161;15;Kostrzyn
2198;161;15;Kórnik
2199;161;15;Mosina
2200;161;15;Murowana Goślina
2201;161;15;Pobiedziska
2202;161;15;Rokietnica
2203;161;15;Stęszew
2204;161;15;Suchy Las
2205;161;15;Swarzędz
2206;161;15;Tarnowo Podgórne
2207;161;15;Obrzycko
2208;161;15;Duszniki-Zdrój
2209;161;15;Kaźmierz
2210;161;15;Ostroróg
2211;161;15;Pniewy
2212;161;15;Szamotuły
2213;161;15;Wronki
2214;161;15;Dominowo
2215;161;15;Krzykosy
2216;161;15;Nowe Miasto nad Wartą
2217;161;15;Środa Wielkopolska
2218;161;15;Zaniemyśl
2219;161;15;Brodnica
2220;161;15;Dolsk
2221;161;15;Książ Wielkopolski
2222;161;15;Śrem
2223;161;15;Poznań
2224;161;16;Białogard
2225;161;16;Karlino
2226;161;16;Tychowo
2227;161;16;Czaplinek
2228;161;16;Drawsko Pomorskie
2229;161;16;Kalisz Pomorski
2230;161;16;Ostrowice
2231;161;16;Wierzchowo
2232;161;16;Złocieniec
2233;161;16;Kołobrzeg
2234;161;16;Dygowo
2235;161;16;Gościno
2236;161;16;Rymań
2237;161;16;Siemyśl
2238;161;16;Ustronie Morskie
2239;161;16;Będzino
2240;161;16;Biesiekierz
2241;161;16;Bobolice
2242;161;16;Manowo
2243;161;16;Mielno
2244;161;16;Polanów
2245;161;16;Sianów
2246;161;16;Świeszyno
2247;161;16;Darłowo
2248;161;16;Sławno
2249;161;16;Malechowo
2250;161;16;Postomino
2251;161;16;Szczecinek
2252;161;16;Barwice
2253;161;16;Biały Bór
2254;161;16;Borne Sulinowo
2255;161;16;Grzmiąca
2256;161;16;Świdwin
2257;161;16;Brzeżno
2258;161;16;Połczyn-Zdrój
2259;161;16;Rąbino
2260;161;16;Sławoborze
2261;161;16;Wałcz
2262;161;16;Człopa
2263;161;16;Mirosławiec
2264;161;16;Tuczno
2265;161;16;Koszalin
2266;161;16;Bierzwnik
2267;161;16;Choszczno
2268;161;16;Drawno
2269;161;16;Krzęcin
2270;161;16;Pełczyce
2271;161;16;Recz
2272;161;16;Brojce
2273;161;16;Gryfice
2274;161;16;Karnice
2275;161;16;Płoty
2276;161;16;Radowo Małe
2277;161;16;Resko
2278;161;16;Rewal
2279;161;16;Trzebiatów
2280;161;16;Barlinek
2281;161;16;Boleszkowice
2282;161;16;Dębno
2283;161;16;Myślibórz
2284;161;16;Nowogródek Pomorski
2285;161;16;Bielice
2286;161;16;Kozielice
2287;161;16;Lipiany
2288;161;16;Przelewice
2289;161;16;Pyrzyce
2290;161;16;Warnice
2291;161;16;Stargard Szczeciński
2292;161;16;Chociwel
2293;161;16;Dobrzany
2294;161;16;Dolice
2295;161;16;Ińsko
2296;161;16;Kobylanka
2297;161;16;Łobez
2298;161;16;Marianowo
2299;161;16;Stara Dąbrowa
2300;161;16;Suchań
2301;161;16;Węgorzyno
2302;161;16;Dobra
2303;161;16;Szczecin
2304;161;16;Goleniów
2305;161;16;Maszewo
2306;161;16;Nowogard
2307;161;16;Osina
2308;161;16;Przybiernów
2309;161;16;Stepnica
2310;161;16;Banie
2311;161;16;Cedynia
2312;161;16;Chojna
2313;161;16;Gryfino
2314;161;16;Mieszkowice
2315;161;16;Moryń
2316;161;16;Stare Czarnowo
2317;161;16;Trzcińsko-Zdrój
2318;161;16;Widuchowa
2319;161;16;Dziwnów
2320;161;16;Golczewo
2321;161;16;Kamień Pomorski
2322;161;16;Międzyzdroje
2323;161;16;Świerzno
2324;161;16;Wolin
2325;161;16;Kołbaskowo
2326;161;16;Nowe Warpno
2327;161;16;Police
2328;161;16;Świnoujście
